po_id,warehouse_id,store_id,transfer_date,receive_date,qty
PO-0610,WH-0003,STORE-0003,2023-06-22,2023-06-22,51
PO-0611,WH-0002,STORE-0005,2023-11-05,2023-11-05,51
PO-0611,WH-0002,STORE-0003,2023-11-07,2023-11-08,10
PO-0611,WH-0002,STORE-0002,2023-11-08,2023-11-08,5
PO-0612,WH-0003,STORE-0007,2023-04-27,2023-04-27,242
PO-0612,WH-0003,STORE-0001,2023-04-28,2023-04-30,250
PO-0613,WH-0003,STORE-0002,2024-08-07,2024-08-07,20
PO-0613,WH-0003,STORE-0003,2024-08-07,2024-08-07,431
PO-0614,WH-0003,STORE-0010,2023-11-05,2023-11-05,170
PO-0614,WH-0003,STORE-0002,2023-11-05,2023-11-07,75
PO-0615,WH-0003,STORE-0003,2023-11-28,2023-11-29,113
PO-0615,WH-0003,STORE-0005,2023-12-01,2023-12-02,93
PO-0615,WH-0003,STORE-0003,2023-12-04,2023-12-04,224
PO-0616,WH-0003,STORE-0009,2024-04-06,2024-04-06,146
PO-0616,WH-0003,STORE-0002,2024-04-06,2024-04-08,32
PO-0616,WH-0003,STORE-0002,2024-04-08,2024-04-10,258
PO-0617,WH-0003,STORE-0004,2023-08-05,2023-08-05,200
PO-0618,WH-0002,STORE-0006,2023-03-24,2023-03-26,28
PO-0618,WH-0002,STORE-0004,2023-03-26,2023-03-28,83
PO-0619,WH-0002,STORE-0002,2023-10-26,2023-10-27,115
PO-0619,WH-0002,STORE-0004,2023-10-27,2023-10-27,10
PO-0619,WH-0002,STORE-0006,2023-10-29,2023-10-29,7
PO-0620,WH-0002,STORE-0002,2023-01-15,2023-01-15,70
PO-0621,WH-0002,STORE-0009,2023-03-10,2023-03-11,481
PO-0622,WH-0003,STORE-0005,2024-08-21,2024-08-23,86
PO-0622,WH-0003,STORE-0002,2024-08-23,2024-08-24,188
PO-0622,WH-0003,STORE-0006,2024-08-26,2024-08-27,177
PO-0623,WH-0002,STORE-0003,2023-08-19,2023-08-20,452
PO-0624,WH-0001,STORE-0008,2024-07-22,2024-07-22,194
PO-0624,WH-0001,STORE-0010,2024-07-22,2024-07-23,34
PO-0625,WH-0003,STORE-0006,2023-12-14,2023-12-14,161
PO-0626,WH-0002,STORE-0008,2024-07-08,2024-07-09,50
PO-0626,WH-0002,STORE-0007,2024-07-11,2024-07-13,58
PO-0627,WH-0003,STORE-0004,2023-09-19,2023-09-20,174
PO-0628,WH-0003,STORE-0009,2023-12-05,2023-12-06,147
PO-0628,WH-0003,STORE-0002,2023-12-06,2023-12-08,59
PO-0628,WH-0003,STORE-0009,2023-12-09,2023-12-11,41
PO-0629,WH-0003,STORE-0006,2023-10-20,2023-10-20,130
PO-0629,WH-0003,STORE-0006,2023-10-21,2023-10-23,18
PO-0629,WH-0003,STORE-0003,2023-10-24,2023-10-24,322
PO-0630,WH-0001,STORE-0005,2024-06-15,2024-06-16,45
PO-0630,WH-0001,STORE-0009,2024-06-16,2024-06-17,156
PO-0631,WH-0003,STORE-0001,2023-12-06,2023-12-08,135
PO-0632,WH-0001,STORE-0003,2024-07-05,2024-07-06,157
PO-0633,WH-0003,STORE-0001,2024-03-15,2024-03-17,200
PO-0633,WH-0003,STORE-0010,2024-03-15,2024-03-15,179
PO-0633,WH-0003,STORE-0010,2024-03-18,2024-03-18,95
PO-0634,WH-0001,STORE-0003,2024-04-04,2024-04-04,432
PO-0635,WH-0001,STORE-0010,2024-04-29,2024-04-30,94
PO-0636,WH-0002,STORE-0003,2023-09-27,2023-09-29,470
PO-0637,WH-0002,STORE-0006,2024-03-03,2024-03-04,194
PO-0637,WH-0002,STORE-0005,2024-03-03,2024-03-03,77
PO-0638,WH-0003,STORE-0001,2023-05-15,2023-05-17,82
PO-0639,WH-0001,STORE-0007,2023-03-02,2023-03-03,12
PO-0639,WH-0001,STORE-0005,2023-03-05,2023-03-07,151
PO-0639,WH-0001,STORE-0004,2023-03-07,2023-03-08,70
PO-0640,WH-0002,STORE-0007,2023-11-08,2023-11-08,277
PO-0640,WH-0002,STORE-0007,2023-11-09,2023-11-11,83
PO-0641,WH-0001,STORE-0003,2024-02-05,2024-02-07,292
PO-0642,WH-0001,STORE-0006,2023-06-04,2023-06-06,132
PO-0642,WH-0001,STORE-0003,2023-06-07,2023-06-07,34
PO-0642,WH-0001,STORE-0007,2023-06-09,2023-06-09,35
PO-0643,WH-0003,STORE-0002,2023-11-15,2023-11-16,55
PO-0644,WH-0003,STORE-0005,2023-05-29,2023-05-29,343
PO-0645,WH-0003,STORE-0010,2024-07-18,2024-07-18,433
PO-0646,WH-0001,STORE-0004,2023-12-27,2023-12-29,122
PO-0647,WH-0001,STORE-0002,2023-09-23,2023-09-25,393
PO-0648,WH-0001,STORE-0001,2024-07-27,2024-07-28,15
PO-0648,WH-0001,STORE-0001,2024-07-27,2024-07-28,29
PO-0648,WH-0001,STORE-0007,2024-07-29,2024-07-31,43
PO-0649,WH-0002,STORE-0003,2023-09-19,2023-09-21,192
PO-0649,WH-0002,STORE-0006,2023-09-19,2023-09-20,107
PO-0650,WH-0001,STORE-0010,2023-05-25,2023-05-26,13
PO-0650,WH-0001,STORE-0005,2023-05-28,2023-05-28,14
PO-0650,WH-0001,STORE-0008,2023-05-29,2023-05-29,74
PO-0651,WH-0002,STORE-0003,2023-07-26,2023-07-28,65
PO-0651,WH-0002,STORE-0009,2023-07-27,2023-07-29,138
PO-0651,WH-0002,STORE-0008,2023-07-29,2023-07-29,15
PO-0652,WH-0002,STORE-0007,2024-08-27,2024-08-27,169
PO-0652,WH-0002,STORE-0004,2024-08-30,2024-08-30,67
PO-0653,WH-0003,STORE-0008,2023-06-27,2023-06-27,452
PO-0654,WH-0002,STORE-0009,2024-03-30,2024-03-30,118
PO-0655,WH-0003,STORE-0006,2024-05-17,2024-05-17,446
PO-0656,WH-0001,STORE-0005,2023-04-27,2023-04-29,91
PO-0657,WH-0001,STORE-0003,2024-07-11,2024-07-13,46
PO-0657,WH-0001,STORE-0005,2024-07-14,2024-07-15,376
PO-0658,WH-0003,STORE-0002,2024-06-18,2024-06-20,81
PO-0658,WH-0003,STORE-0001,2024-06-21,2024-06-22,265
PO-0659,WH-0003,STORE-0008,2023-08-10,2023-08-11,76
PO-0659,WH-0003,STORE-0006,2023-08-12,2023-08-12,252
PO-0660,WH-0003,STORE-0001,2024-05-12,2024-05-14,77
PO-0660,WH-0003,STORE-0009,2024-05-12,2024-05-12,72
PO-0660,WH-0003,STORE-0002,2024-05-13,2024-05-14,88
PO-0661,WH-0002,STORE-0007,2023-11-01,2023-11-01,311
PO-0662,WH-0003,STORE-0002,2024-06-02,2024-06-03,352
PO-0662,WH-0003,STORE-0008,2024-06-05,2024-06-07,132
PO-0663,WH-0003,STORE-0003,2023-07-04,2023-07-06,278
PO-0664,WH-0002,STORE-0007,2024-08-16,2024-08-17,112
PO-0664,WH-0002,STORE-0006,2024-08-16,2024-08-17,314
PO-0665,WH-0002,STORE-0008,2023-02-19,2023-02-19,168
PO-0666,WH-0002,STORE-0003,2023-08-31,2023-09-01,289
PO-0666,WH-0002,STORE-0004,2023-09-01,2023-09-02,26
PO-0667,WH-0003,STORE-0006,2024-02-13,2024-02-14,13
PO-0667,WH-0003,STORE-0001,2024-02-16,2024-02-16,23
PO-0667,WH-0003,STORE-0007,2024-02-16,2024-02-17,37
PO-0668,WH-0003,STORE-0003,2023-12-02,2023-12-02,52
PO-0668,WH-0003,STORE-0002,2023-12-04,2023-12-05,217
PO-0668,WH-0003,STORE-0007,2023-12-07,2023-12-09,105
PO-0669,WH-0002,STORE-0001,2023-10-10,2023-10-10,33
PO-0669,WH-0002,STORE-0005,2023-10-13,2023-10-13,53
PO-0669,WH-0002,STORE-0006,2023-10-14,2023-10-15,53
PO-0670,WH-0001,STORE-0007,2024-01-24,2024-01-25,92
PO-0670,WH-0001,STORE-0001,2024-01-27,2024-01-29,222
PO-0671,WH-0003,STORE-0010,2024-06-23,2024-06-25,299
PO-0672,WH-0001,STORE-0001,2023-01-20,2023-01-20,172
PO-0672,WH-0001,STORE-0003,2023-01-23,2023-01-24,103
PO-0673,WH-0002,STORE-0007,2024-06-25,2024-06-26,126
PO-0674,WH-0001,STORE-0008,2023-05-15,2023-05-17,334
PO-0674,WH-0001,STORE-0001,2023-05-15,2023-05-15,131
PO-0675,WH-0003,STORE-0010,2024-05-23,2024-05-24,52
PO-0675,WH-0003,STORE-0006,2024-05-24,2024-05-24,105
PO-0676,WH-0001,STORE-0006,2024-03-01,2024-03-02,11
PO-0676,WH-0001,STORE-0005,2024-03-01,2024-03-03,48
PO-0676,WH-0001,STORE-0008,2024-03-01,2024-03-03,56
PO-0677,WH-0001,STORE-0006,2023-06-01,2023-06-03,190
PO-0677,WH-0001,STORE-0009,2023-06-04,2023-06-05,153
PO-0678,WH-0003,STORE-0007,2023-09-28,2023-09-29,356
PO-0679,WH-0003,STORE-0009,2023-02-05,2023-02-06,30
PO-0679,WH-0003,STORE-0007,2023-02-08,2023-02-10,28
PO-0679,WH-0003,STORE-0010,2023-02-10,2023-02-10,35
PO-0680,WH-0001,STORE-0001,2024-05-07,2024-05-09,475
PO-0681,WH-0001,STORE-0010,2024-09-04,2024-09-06,387
PO-0682,WH-0002,STORE-0010,2023-12-28,2023-12-28,74
PO-0682,WH-0002,STORE-0004,2023-12-30,2023-12-30,11
PO-0683,WH-0003,STORE-0004,2023-05-21,2023-05-22,68
PO-0683,WH-0003,STORE-0008,2023-05-21,2023-05-22,99
PO-0683,WH-0003,STORE-0001,2023-05-24,2023-05-25,150
PO-0684,WH-0003,STORE-0005,2024-03-11,2024-03-12,44
PO-0684,WH-0003,STORE-0001,2024-03-14,2024-03-15,40
PO-0684,WH-0003,STORE-0001,2024-03-14,2024-03-14,56
PO-0685,WH-0002,STORE-0010,2023-02-26,2023-02-27,389
PO-0685,WH-0002,STORE-0003,2023-02-28,2023-03-02,46
PO-0686,WH-0002,STORE-0007,2023-05-28,2023-05-28,446
PO-0687,WH-0001,STORE-0007,2024-06-29,2024-06-29,407
PO-0688,WH-0003,STORE-0006,2024-05-23,2024-05-25,113
PO-0688,WH-0003,STORE-0004,2024-05-24,2024-05-24,65
PO-0688,WH-0003,STORE-0009,2024-05-25,2024-05-25,51
PO-0689,WH-0001,STORE-0003,2024-08-17,2024-08-18,151
PO-0689,WH-0001,STORE-0002,2024-08-18,2024-08-18,11
PO-0689,WH-0001,STORE-0001,2024-08-21,2024-08-23,18
PO-0690,WH-0001,STORE-0009,2023-04-05,2023-04-05,259
PO-0691,WH-0003,STORE-0003,2023-01-22,2023-01-23,316
PO-0692,WH-0001,STORE-0004,2023-08-13,2023-08-14,259
PO-0693,WH-0002,STORE-0005,2024-03-25,2024-03-27,106
PO-0693,WH-0002,STORE-0002,2024-03-25,2024-03-25,27
PO-0693,WH-0002,STORE-0010,2024-03-25,2024-03-25,50
PO-0694,WH-0001,STORE-0002,2024-08-11,2024-08-11,72
PO-0694,WH-0001,STORE-0005,2024-08-13,2024-08-13,326
PO-0695,WH-0003,STORE-0006,2024-03-11,2024-03-11,297
PO-0696,WH-0003,STORE-0001,2024-08-02,2024-08-03,345
PO-0697,WH-0003,STORE-0004,2024-02-28,2024-03-01,49
PO-0697,WH-0003,STORE-0007,2024-03-02,2024-03-03,383
PO-0698,WH-0003,STORE-0005,2023-06-19,2023-06-19,255
PO-0699,WH-0001,STORE-0010,2023-03-02,2023-03-02,333
PO-0699,WH-0001,STORE-0006,2023-03-02,2023-03-03,53
PO-0699,WH-0001,STORE-0003,2023-03-02,2023-03-04,75
PO-0700,WH-0002,STORE-0010,2024-05-09,2024-05-09,82
PO-0701,WH-0003,STORE-0003,2023-04-06,2023-04-06,204
PO-0701,WH-0003,STORE-0004,2023-04-08,2023-04-08,17
PO-0701,WH-0003,STORE-0003,2023-04-10,2023-04-10,34
PO-0702,WH-0003,STORE-0005,2023-11-06,2023-11-07,74
PO-0702,WH-0003,STORE-0002,2023-11-09,2023-11-10,112
PO-0702,WH-0003,STORE-0008,2023-11-11,2023-11-13,260
PO-0703,WH-0003,STORE-0004,2024-06-02,2024-06-03,214
PO-0703,WH-0003,STORE-0004,2024-06-03,2024-06-05,271
PO-0704,WH-0001,STORE-0003,2023-10-26,2023-10-26,169
PO-0704,WH-0001,STORE-0007,2023-10-29,2023-10-30,142
PO-0705,WH-0001,STORE-0006,2023-07-08,2023-07-10,79
PO-0705,WH-0001,STORE-0007,2023-07-08,2023-07-08,59
PO-0705,WH-0001,STORE-0006,2023-07-10,2023-07-12,34
PO-0706,WH-0002,STORE-0009,2023-04-06,2023-04-07,18
PO-0706,WH-0002,STORE-0005,2023-04-09,2023-04-11,212
PO-0707,WH-0001,STORE-0003,2024-08-29,2024-08-30,68
PO-0707,WH-0001,STORE-0003,2024-09-01,2024-09-02,359
PO-0708,WH-0002,STORE-0006,2024-07-23,2024-07-24,348
PO-0709,WH-0002,STORE-0006,2023-09-01,2023-09-03,12
PO-0709,WH-0002,STORE-0006,2023-09-01,2023-09-01,244
PO-0710,WH-0002,STORE-0009,2023-07-09,2023-07-09,129
PO-0710,WH-0002,STORE-0010,2023-07-12,2023-07-12,82
PO-0710,WH-0002,STORE-0002,2023-07-13,2023-07-15,125
PO-0711,WH-0003,STORE-0010,2023-12-21,2023-12-23,29
PO-0711,WH-0003,STORE-0006,2023-12-24,2023-12-25,121
PO-0711,WH-0003,STORE-0004,2023-12-25,2023-12-25,31
PO-0712,WH-0001,STORE-0007,2023-09-28,2023-09-28,150
PO-0712,WH-0001,STORE-0008,2023-09-28,2023-09-28,188
PO-0713,WH-0002,STORE-0010,2023-12-30,2023-12-30,131
PO-0713,WH-0002,STORE-0010,2024-01-01,2024-01-01,14
PO-0713,WH-0002,STORE-0005,2024-01-04,2024-01-04,205
PO-0714,WH-0001,STORE-0009,2023-05-09,2023-05-09,374
PO-0715,WH-0001,STORE-0008,2023-09-08,2023-09-08,27
PO-0715,WH-0001,STORE-0005,2023-09-11,2023-09-12,87
PO-0715,WH-0001,STORE-0007,2023-09-13,2023-09-13,116
PO-0716,WH-0002,STORE-0007,2023-10-05,2023-10-06,22
PO-0716,WH-0002,STORE-0008,2023-10-08,2023-10-10,232
PO-0717,WH-0001,STORE-0001,2023-04-01,2023-04-01,62
PO-0717,WH-0001,STORE-0001,2023-04-01,2023-04-01,231
PO-0718,WH-0001,STORE-0004,2024-08-19,2024-08-19,233
PO-0718,WH-0001,STORE-0004,2024-08-19,2024-08-21,72
PO-0719,WH-0003,STORE-0005,2023-09-12,2023-09-12,23
PO-0719,WH-0003,STORE-0005,2023-09-12,2023-09-12,16
PO-0719,WH-0003,STORE-0006,2023-09-14,2023-09-16,114
PO-0720,WH-0003,STORE-0003,2024-01-07,2024-01-09,31
PO-0720,WH-0003,STORE-0002,2024-01-10,2024-01-10,80
PO-0721,WH-0002,STORE-0007,2024-06-02,2024-06-04,71
PO-0722,WH-0001,STORE-0009,2023-11-29,2023-11-29,277
PO-0722,WH-0001,STORE-0008,2023-12-02,2023-12-03,179
PO-0722,WH-0001,STORE-0008,2023-12-04,2023-12-04,38
PO-0723,WH-0001,STORE-0002,2024-06-15,2024-06-16,374
PO-0723,WH-0001,STORE-0004,2024-06-16,2024-06-18,60
PO-0724,WH-0002,STORE-0001,2024-07-08,2024-07-08,326
PO-0725,WH-0003,STORE-0007,2024-02-21,2024-02-21,249
PO-0725,WH-0003,STORE-0006,2024-02-24,2024-02-24,13
PO-0725,WH-0003,STORE-0005,2024-02-26,2024-02-28,22
PO-0726,WH-0002,STORE-0002,2024-06-24,2024-06-24,42
PO-0726,WH-0002,STORE-0007,2024-06-25,2024-06-26,11
PO-0726,WH-0002,STORE-0007,2024-06-26,2024-06-26,3
PO-0727,WH-0001,STORE-0005,2024-08-22,2024-08-24,94
PO-0727,WH-0001,STORE-0003,2024-08-22,2024-08-23,269
PO-0728,WH-0002,STORE-0001,2024-07-22,2024-07-23,133
PO-0728,WH-0002,STORE-0001,2024-07-23,2024-07-24,78
PO-0728,WH-0002,STORE-0006,2024-07-26,2024-07-27,80
PO-0729,WH-0002,STORE-0007,2024-01-15,2024-01-15,100
PO-0729,WH-0002,STORE-0009,2024-01-16,2024-01-17,35
PO-0729,WH-0002,STORE-0001,2024-01-18,2024-01-19,22
PO-0730,WH-0003,STORE-0007,2024-01-18,2024-01-20,16
PO-0730,WH-0003,STORE-0004,2024-01-21,2024-01-22,126
PO-0731,WH-0002,STORE-0005,2023-08-27,2023-08-29,314
PO-0731,WH-0002,STORE-0009,2023-08-30,2023-08-31,147
PO-0732,WH-0001,STORE-0002,2024-02-01,2024-02-01,137
PO-0732,WH-0001,STORE-0001,2024-02-01,2024-02-03,23
PO-0732,WH-0001,STORE-0004,2024-02-03,2024-02-03,132
PO-0733,WH-0002,STORE-0007,2024-03-17,2024-03-18,217
PO-0733,WH-0002,STORE-0004,2024-03-17,2024-03-19,106
PO-0734,WH-0003,STORE-0004,2023-11-11,2023-11-12,20
PO-0734,WH-0003,STORE-0010,2023-11-13,2023-11-14,54
PO-0735,WH-0001,STORE-0009,2023-06-20,2023-06-22,293
PO-0736,WH-0003,STORE-0004,2024-04-20,2024-04-20,186
PO-0736,WH-0003,STORE-0002,2024-04-22,2024-04-22,31
PO-0736,WH-0003,STORE-0006,2024-04-23,2024-04-24,17
PO-0737,WH-0003,STORE-0008,2023-10-01,2023-10-02,112
PO-0738,WH-0002,STORE-0005,2023-08-04,2023-08-04,139
PO-0739,WH-0002,STORE-0008,2024-01-07,2024-01-09,190
PO-0739,WH-0002,STORE-0004,2024-01-07,2024-01-08,72
PO-0739,WH-0002,STORE-0001,2024-01-07,2024-01-07,37
PO-0740,WH-0001,STORE-0009,2023-04-02,2023-04-02,287
PO-0741,WH-0003,STORE-0005,2023-07-04,2023-07-06,265
PO-0742,WH-0002,STORE-0006,2024-02-24,2024-02-26,198
PO-0742,WH-0002,STORE-0008,2024-02-26,2024-02-27,27
PO-0743,WH-0002,STORE-0005,2023-11-09,2023-11-11,190
PO-0743,WH-0002,STORE-0009,2023-11-11,2023-11-13,190
PO-0744,WH-0001,STORE-0009,2024-01-22,2024-01-24,280
PO-0745,WH-0003,STORE-0004,2023-01-30,2023-02-01,388
PO-0746,WH-0002,STORE-0004,2023-03-30,2023-04-01,13
PO-0746,WH-0002,STORE-0006,2023-04-02,2023-04-02,89
PO-0747,WH-0001,STORE-0002,2024-07-19,2024-07-20,318
PO-0748,WH-0002,STORE-0006,2023-04-24,2023-04-25,43
PO-0748,WH-0002,STORE-0007,2023-04-27,2023-04-28,28
PO-0748,WH-0002,STORE-0004,2023-04-29,2023-04-29,22
PO-0749,WH-0001,STORE-0008,2023-11-19,2023-11-21,231
PO-0749,WH-0001,STORE-0002,2023-11-21,2023-11-21,19
PO-0749,WH-0001,STORE-0003,2023-11-24,2023-11-25,26
PO-0750,WH-0002,STORE-0009,2024-06-29,2024-07-01,329
PO-0750,WH-0002,STORE-0008,2024-06-30,2024-07-01,29
PO-0750,WH-0002,STORE-0005,2024-06-30,2024-06-30,31
PO-0751,WH-0001,STORE-0005,2024-05-12,2024-05-14,189
PO-0752,WH-0003,STORE-0005,2024-07-12,2024-07-12,283
PO-0753,WH-0002,STORE-0001,2024-08-11,2024-08-12,10
PO-0753,WH-0002,STORE-0006,2024-08-12,2024-08-13,198
PO-0754,WH-0002,STORE-0005,2024-07-14,2024-07-14,276
PO-0755,WH-0001,STORE-0002,2023-10-01,2023-10-02,39
PO-0755,WH-0001,STORE-0001,2023-10-02,2023-10-03,11
PO-0756,WH-0002,STORE-0007,2023-12-28,2023-12-29,54
PO-0757,WH-0001,STORE-0005,2024-05-11,2024-05-13,458
PO-0758,WH-0002,STORE-0007,2023-01-21,2023-01-23,260
PO-0759,WH-0002,STORE-0004,2024-02-15,2024-02-16,359
PO-0759,WH-0002,STORE-0009,2024-02-16,2024-02-16,63
PO-0759,WH-0002,STORE-0005,2024-02-18,2024-02-18,52
PO-0760,WH-0003,STORE-0009,2023-04-03,2023-04-03,246
PO-0760,WH-0003,STORE-0002,2023-04-06,2023-04-06,37
PO-0760,WH-0003,STORE-0006,2023-04-09,2023-04-11,31
PO-0761,WH-0001,STORE-0008,2023-10-14,2023-10-15,228
PO-0761,WH-0001,STORE-0008,2023-10-17,2023-10-17,236
PO-0762,WH-0003,STORE-0010,2023-03-17,2023-03-18,27
PO-0762,WH-0003,STORE-0010,2023-03-18,2023-03-20,79
PO-0763,WH-0001,STORE-0009,2024-04-17,2024-04-19,301
PO-0764,WH-0002,STORE-0003,2023-06-09,2023-06-10,145
PO-0765,WH-0001,STORE-0001,2023-10-10,2023-10-10,245
PO-0765,WH-0001,STORE-0005,2023-10-10,2023-10-12,177
PO-0766,WH-0002,STORE-0005,2023-06-09,2023-06-11,34
PO-0766,WH-0002,STORE-0006,2023-06-12,2023-06-12,191
PO-0767,WH-0001,STORE-0009,2024-01-28,2024-01-30,182
PO-0767,WH-0001,STORE-0009,2024-01-28,2024-01-28,16
PO-0767,WH-0001,STORE-0003,2024-01-31,2024-01-31,21
PO-0768,WH-0001,STORE-0001,2023-03-08,2023-03-09,49
PO-0768,WH-0001,STORE-0002,2023-03-09,2023-03-09,37
PO-0769,WH-0003,STORE-0002,2023-07-25,2023-07-27,474
PO-0770,WH-0001,STORE-0002,2023-09-21,2023-09-22,176
PO-0771,WH-0001,STORE-0001,2023-08-03,2023-08-03,210
PO-0771,WH-0001,STORE-0008,2023-08-05,2023-08-05,61
PO-0771,WH-0001,STORE-0009,2023-08-06,2023-08-07,45
PO-0772,WH-0003,STORE-0007,2024-05-10,2024-05-10,41
PO-0772,WH-0003,STORE-0003,2024-05-10,2024-05-12,57
PO-0772,WH-0003,STORE-0003,2024-05-11,2024-05-13,117
PO-0773,WH-0002,STORE-0005,2023-02-28,2023-03-02,158
PO-0773,WH-0002,STORE-0010,2023-02-28,2023-03-01,158
PO-0774,WH-0001,STORE-0007,2023-11-09,2023-11-11,210
PO-0774,WH-0001,STORE-0007,2023-11-09,2023-11-10,247
PO-0774,WH-0001,STORE-0001,2023-11-10,2023-11-11,35
PO-0775,WH-0002,STORE-0007,2023-09-14,2023-09-14,57
PO-0776,WH-0003,STORE-0010,2024-08-27,2024-08-28,54
PO-0777,WH-0001,STORE-0008,2024-05-15,2024-05-16,129
PO-0777,WH-0001,STORE-0003,2024-05-15,2024-05-16,111
PO-0778,WH-0003,STORE-0007,2023-06-23,2023-06-25,144
PO-0778,WH-0003,STORE-0003,2023-06-23,2023-06-25,79
PO-0779,WH-0001,STORE-0010,2023-03-08,2023-03-09,378
PO-0779,WH-0001,STORE-0003,2023-03-11,2023-03-12,31
PO-0780,WH-0002,STORE-0007,2023-05-19,2023-05-20,257
PO-0780,WH-0002,STORE-0010,2023-05-20,2023-05-22,78
PO-0781,WH-0003,STORE-0006,2024-04-10,2024-04-12,402
PO-0782,WH-0003,STORE-0002,2023-05-27,2023-05-27,216
PO-0782,WH-0003,STORE-0003,2023-05-27,2023-05-27,64
PO-0782,WH-0003,STORE-0002,2023-05-27,2023-05-28,18
PO-0783,WH-0003,STORE-0002,2023-11-09,2023-11-09,70
PO-0783,WH-0003,STORE-0007,2023-11-12,2023-11-12,77
PO-0784,WH-0003,STORE-0001,2024-01-01,2024-01-03,39
PO-0784,WH-0003,STORE-0006,2024-01-01,2024-01-03,123
PO-0784,WH-0003,STORE-0003,2024-01-01,2024-01-02,28
PO-0785,WH-0002,STORE-0003,2024-07-27,2024-07-29,58
PO-0785,WH-0002,STORE-0005,2024-07-28,2024-07-29,22
PO-0785,WH-0002,STORE-0005,2024-07-31,2024-07-31,49
PO-0786,WH-0002,STORE-0009,2024-07-16,2024-07-16,232
PO-0786,WH-0002,STORE-0001,2024-07-16,2024-07-18,159
PO-0786,WH-0002,STORE-0004,2024-07-16,2024-07-16,56
PO-0787,WH-0002,STORE-0007,2023-07-13,2023-07-15,447
PO-0788,WH-0002,STORE-0004,2023-03-19,2023-03-19,137
PO-0788,WH-0002,STORE-0009,2023-03-22,2023-03-23,10
PO-0789,WH-0002,STORE-0002,2024-07-25,2024-07-26,45
PO-0789,WH-0002,STORE-0002,2024-07-28,2024-07-30,106
PO-0789,WH-0002,STORE-0003,2024-07-28,2024-07-30,64
PO-0790,WH-0001,STORE-0008,2023-04-28,2023-04-28,72
PO-0791,WH-0001,STORE-0001,2023-07-07,2023-07-07,179
PO-0791,WH-0001,STORE-0007,2023-07-09,2023-07-11,42
PO-0791,WH-0001,STORE-0002,2023-07-11,2023-07-11,77
PO-0792,WH-0003,STORE-0010,2024-08-22,2024-08-22,386
PO-0793,WH-0001,STORE-0009,2023-09-25,2023-09-27,39
PO-0793,WH-0001,STORE-0010,2023-09-25,2023-09-26,321
PO-0794,WH-0001,STORE-0006,2023-08-15,2023-08-16,26
PO-0794,WH-0001,STORE-0006,2023-08-17,2023-08-17,61
PO-0794,WH-0001,STORE-0004,2023-08-18,2023-08-20,202
PO-0795,WH-0003,STORE-0008,2024-01-16,2024-01-16,130
PO-0795,WH-0003,STORE-0002,2024-01-16,2024-01-17,187
PO-0795,WH-0003,STORE-0009,2024-01-16,2024-01-17,153
PO-0796,WH-0002,STORE-0002,2023-03-15,2023-03-15,12
PO-0796,WH-0002,STORE-0009,2023-03-18,2023-03-18,58
PO-0797,WH-0003,STORE-0004,2023-03-28,2023-03-28,48
PO-0797,WH-0003,STORE-0001,2023-03-28,2023-03-28,53
PO-0798,WH-0003,STORE-0009,2024-02-07,2024-02-08,19
PO-0798,WH-0003,STORE-0007,2024-02-07,2024-02-09,208
PO-0798,WH-0003,STORE-0007,2024-02-08,2024-02-10,159
PO-0799,WH-0003,STORE-0008,2023-07-14,2023-07-14,39
PO-0799,WH-0003,STORE-0004,2023-07-16,2023-07-17,100
PO-0799,WH-0003,STORE-0001,2023-07-19,2023-07-19,123
PO-0800,WH-0001,STORE-0001,2024-08-23,2024-08-23,409
